frame_number,Timestamp,system_time,video_time_seconds,Latitude,Longitude,gps_altitude,gps_speed_kmh,gps_course_degrees,gps_fix_quality,gps_satellites,gps_hdop,imu_accel_x,imu_accel_y,imu_accel_z,imu_accel_magnitude,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_gyro_magnitude,imu_mag_x,imu_mag_y,imu_mag_z,imu_mag_magnitude,imu_temperature,gps_data_age_seconds,imu_data_age_seconds
2408,2025-08-27T16:55:40.658494,55:40.7,246.372,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.7896,0.1071,10.153,10.3101,6.431,-4.539,12.26,14.569,-325.23,392.8,-393.54,644.16,33.84,3.243,0
2409,2025-08-27T16:55:40.758792,55:40.8,246.472,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.8379,-0.1828,9.6312,9.8067,-1.929,-6.647,-1.527,7.087,-17.9,88.89,-205.55,224.67,28.45,3.344,-0.001
2410,2025-08-27T16:55:40.858862,55:40.9,246.572,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.525,-0.4503,9.535,9.6667,9.702,-6.312,3.742,12.164,343.66,-193.41,-220.8,451.95,22.9,3.444,-0.003
2411,2025-08-27T16:55:40.959721,55:41.0,246.673,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.1992,0.7123,10.0321,10.1286,-10.833,-5.386,5.368,13.236,354.05,-32.79,-454.62,577.15,35.01,3.544,-0.005
2412,2025-08-27T16:55:41.060714,55:41.1,246.774,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.8598,0.682,9.763,9.962,4.746,-0.669,11.216,12.197,-370.06,-172.01,-573.41,703.8,33.43,3.645,0.013
2413,2025-08-27T16:55:41.161465,55:41.2,246.875,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.0934,0.1113,9.8954,9.8964,-12.987,1.596,-2.74,13.369,327.97,108.78,-594.73,687.82,24.57,3.746,0.012
2414,2025-08-27T16:55:41.262062,55:41.3,246.975,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.1449,0.2612,9.9203,9.9896,-8.73,8.571,7.088,14.139,-264.27,-383.75,-345.6,580.12,34.48,3.847,0.008
2415,2025-08-27T16:55:41.362590,55:41.4,247.076,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.64,-0.4197,9.7734,9.8033,4.529,-7.737,2.683,9.358,328.3,-58.3,-262.43,424.32,31.51,3.947,0.006
2416,2025-08-27T16:55:41.462740,55:41.5,247.176,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,2.0081,0.15,9.5871,9.7963,-12.294,9.989,5.497,16.767,163.11,103.78,-412.8,455.83,20.29,4.047,0.004
2417,2025-08-27T16:55:41.563644,55:41.6,247.277,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.1574,0.7609,10.0191,10.0492,-5.792,9.17,14.896,18.426,249.27,-106.62,-347.9,441.07,22.42,4.148,0.002
2418,2025-08-27T16:55:41.664413,55:41.7,247.378,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.0867,0.4973,10.215,10.2274,-6.32,1.789,15.886,17.19,232.16,-272.3,-358.94,506.83,37.02,4.249,-0.001
2419,2025-08-27T16:55:41.764788,55:41.8,247.478,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.4378,0.1331,9.6057,9.6166,-6.302,6.601,-18.704,20.811,-86.76,-36.08,-387.35,398.58,39.18,4.35,-0.003
2420,2025-08-27T16:55:41.865010,55:41.9,247.578,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.2432,0.2345,9.5833,9.6664,11.83,8.093,22.703,26.849,114.66,-300.24,-570.64,654.92,19.24,4.45,-0.005
2421,2025-08-27T16:55:41.965799,55:42.0,247.679,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.2499,-0.5287,9.6094,9.6271,-0.989,-9.269,16.451,18.909,34.18,29.6,-540.59,542.47,28.75,4.551,-0.006
2422,2025-08-27T16:55:42.066599,55:42.1,247.78,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.7257,0.7371,10.0181,10.1923,-3.995,4.724,-22.345,23.186,-157.65,-67.52,-382.25,418.96,42.93,4.651,-0.008
2423,2025-08-27T16:55:42.166612,55:42.2,247.88,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.4282,0.2351,9.5783,9.6871,9.437,4.463,13.374,16.966,238.95,356.18,-368.58,565.52,37.24,4.751,0.01
2424,2025-08-27T16:55:42.267476,55:42.3,247.981,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.6029,-0.6839,9.7239,9.7665,-4.266,7.486,3.51,9.304,-143.51,-278.32,-376.25,489.51,38.83,4.852,0.009
2425,2025-08-27T16:55:42.368198,55:42.4,248.082,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.8876,0.0865,9.8505,10.0301,-0.755,1.07,-0.792,1.53,42.46,88.9,-452.44,463.04,18.13,4.953,0.009
2426,2025-08-27T16:55:42.468252,55:42.5,248.182,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.7038,0.0418,10.2396,10.2639,-6.954,2.911,8.232,11.162,-316.96,-62.1,-538.95,628.32,42.9,5.053,0.006
2427,2025-08-27T16:55:42.568390,55:42.6,248.282,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.2914,0.7093,9.8537,9.9632,-8.113,6.908,24.198,26.441,301.96,-234.86,-485.09,617.78,42.54,5.153,0.002
2428,2025-08-27T16:55:42.668617,55:42.7,248.382,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.46,0.1729,9.6293,9.7409,4.183,6.084,-0.059,7.384,-209.99,-371.59,-358.42,557.35,44.15,5.253,-0.003
2429,2025-08-27T16:55:42.769463,55:42.8,248.483,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.3483,-0.167,9.7432,9.8375,5.217,-3.733,4.774,7.997,-268.33,-164.81,-421.34,526.01,21.27,5.354,-0.004
2430,2025-08-27T16:55:42.869599,55:42.9,248.583,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.3102,-0.2276,9.7344,9.742,-3.335,6.555,9.093,11.695,-193.2,123.47,-430.95,488.15,24.2,5.454,0.014
2431,2025-08-27T16:55:42.970107,55:43.0,248.683,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.2896,0.3247,9.7183,9.7281,-14.91,-0.493,-12.484,19.452,44.53,164.57,-201,263.56,25.37,5.555,0.009
2432,2025-08-27T16:55:43.070886,55:43.1,248.784,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.0606,-0.4439,9.8441,9.911,10.218,0.688,-15.67,18.72,-104.13,-111.43,-354.19,385.63,43.77,5.656,0.007
2433,2025-08-27T16:55:43.171601,55:43.2,248.885,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.5936,-0.7965,9.6397,9.803,-12.761,4.702,-21.691,25.602,120.57,347.9,-555.6,666.53,39.17,5.756,0.005
2434,2025-08-27T16:55:43.271624,55:43.3,248.985,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.2907,-0.0428,9.8694,9.8738,6.873,0.973,-12.226,14.059,-153.76,283.4,-201.09,380,20.29,5.856,0.003
2435,2025-08-27T16:55:43.371918,55:43.4,249.085,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.8275,0.4845,10.1267,10.172,-13.614,-8.451,-20.94,26.368,-152.12,140.19,-572.64,608.86,36.86,5.957,0
2436,2025-08-27T16:55:43.472663,55:43.5,249.186,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.1896,0.7514,9.6541,9.6851,-13.288,-7.215,-18.224,23.68,26.53,158.63,-209.75,264.31,36.9,6.057,-0.003
2437,2025-08-27T16:55:43.573345,55:43.6,249.287,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.3536,-0.1109,9.8611,9.868,1.523,-3.578,-16.347,16.804,221.45,3.17,-473.3,522.55,24.51,6.158,-0.004
2438,2025-08-27T16:55:43.674376,55:43.7,249.388,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.0322,-0.007,10.1664,10.1665,-4.927,-8.35,3.115,10.184,93.13,371.19,-223.88,443.37,19.56,6.259,0.014
2439,2025-08-27T16:55:43.774660,55:43.8,249.488,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.4203,-0.3078,10.1374,10.241,-1.891,-0.975,18.969,19.088,161.37,-228.24,-208.59,348.78,21.79,6.359,0.011
2440,2025-08-27T16:55:43.875298,55:43.9,249.589,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.5092,0.5839,9.9521,9.9822,-13.289,-5.562,-1.199,14.456,-254.58,232,-431.59,552.18,24.13,6.46,0.01
2441,2025-08-27T16:55:43.976265,55:44.0,249.69,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.4316,-0.7291,9.6049,9.7383,1.411,-5.37,11.908,13.138,238.11,-80.34,-427.04,495.49,29.29,6.561,0.008
2442,2025-08-27T16:55:44.076448,55:44.1,249.79,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.9757,-0.0529,9.786,9.9836,-0.368,4.597,-0.42,4.631,-372.36,367.32,-274.04,590.48,30.44,6.661,0.005
2443,2025-08-27T16:55:44.177232,55:44.2,249.891,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.9791,0.4205,9.9887,10.1916,1.967,6.813,-0.238,7.096,119.7,-231.34,-463.08,531.31,38.96,6.762,0.003
2444,2025-08-27T16:55:44.278198,55:44.3,249.992,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.0053,0.4195,10.126,10.1347,6.821,-4.689,-19.864,21.52,-167.23,-1.31,-312.03,354.02,36.64,6.863,0.002
2445,2025-08-27T16:55:44.378313,55:44.4,250.092,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.3673,0.5095,9.7669,9.8753,14.859,-0.077,-9.191,17.472,25.54,-260.94,-237.64,353.85,43.27,6.963,-0.002
2446,2025-08-27T16:55:44.478463,55:44.5,250.192,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.6839,-0.3019,9.534,9.5632,-8.435,8.319,15.227,19.292,-224.92,261.01,-329.35,476.64,33.59,7.063,-0.006
2447,2025-08-27T16:55:44.579072,55:44.6,250.292,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.3514,-0.078,9.6385,9.7331,7.967,9.946,11.07,16.88,-272.91,-147.62,-204.29,371.49,38.45,7.164,0.012
2448,2025-08-27T16:55:44.679604,55:44.7,250.393,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.7632,-0.1061,9.662,9.8222,8.721,-3.082,21.536,23.439,-115.95,-51.21,-566.85,580.85,41.6,7.264,0.011
2449,2025-08-27T16:55:44.779910,55:44.8,250.493,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.286,-0.1707,10.1789,10.2613,-13.362,-5.745,-20.976,25.525,267.01,160.66,-597.61,673.98,22.66,7.365,0.008
2450,2025-08-27T16:55:44.880648,55:44.9,250.594,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.0639,-0.7059,9.779,9.8046,-0.525,3.777,-8.803,9.594,-314.21,149.79,-252.73,430.16,22.85,7.465,0.006
2451,2025-08-27T16:55:44.981581,55:45.0,250.695,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.2692,-0.1401,9.7043,9.7879,14.998,-6.894,15.633,22.735,-305.54,-299.34,-326.68,538.22,44.54,7.566,0.004
2452,2025-08-27T16:55:45.082063,55:45.1,250.795,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.3581,-0.0834,10.0388,10.1306,-1.174,-0.748,3.46,3.73,-375.18,-245.92,-440.05,628.4,29.68,7.667,0.003
2453,2025-08-27T16:55:45.182534,55:45.2,250.896,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.3435,0.3362,9.6965,9.7949,-14.092,6.157,4.135,15.925,327.66,-279.75,-345.43,552.22,24.26,7.767,-0.001
2454,2025-08-27T16:55:45.282913,55:45.3,250.996,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.8279,0.2828,9.6636,9.7031,-8.378,3.638,6.318,11.106,-384.94,381.44,-527.84,756.5,30.63,7.868,-0.002
2455,2025-08-27T16:55:45.383799,55:45.4,251.097,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.0221,-0.0428,9.6745,9.7284,11.357,-8.935,17.735,22.876,332.91,67.56,-330.77,474.13,30.73,7.969,-0.004
2456,2025-08-27T16:55:45.484769,55:45.5,251.198,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.4258,0.4948,10.2748,10.3851,9.478,-4.404,1.913,10.625,-147.47,-270.03,-411.06,513.45,44.73,8.07,-0.005
2457,2025-08-27T16:55:45.585620,55:45.6,251.299,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.8742,0.3807,10.0064,10.0517,-6.242,-8.073,-14.929,18.083,272.82,62.9,-331.19,433.68,31.68,8.17,-0.007
2458,2025-08-27T16:55:45.686310,55:45.7,251.4,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.25,0.0191,9.4892,9.4925,-10.184,-4.118,-15.559,19.046,370.55,-35.23,-519.32,638.93,30.44,8.271,0.013
2459,2025-08-27T16:55:45.786936,55:45.8,251.5,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.4654,0.5298,9.6057,9.6315,-6.855,-2.229,10.008,12.334,-78.26,-199,-341.17,402.65,43.12,8.372,0.01
2460,2025-08-27T16:55:45.887802,55:45.9,251.601,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.9782,0.182,9.5412,9.593,-11.262,-3.907,-14.223,18.558,-50.39,366.75,-594.8,700.6,44.71,8.473,0.008
2461,2025-08-27T16:55:45.988248,55:46.0,251.702,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.7719,-0.0102,9.857,9.8872,-14.368,3.462,11.929,18.993,319.9,-239.51,-401.97,566.82,44.08,8.573,0.006
2462,2025-08-27T16:55:46.089198,55:46.1,251.803,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.4669,0.7487,10.0267,10.0654,-7.69,-2.097,7.09,10.667,279.64,20.87,-335.13,436.97,19.51,8.674,0.005
2463,2025-08-27T16:55:46.189373,55:46.2,251.903,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.8802,0.1736,9.7393,9.9207,-13.162,1.21,-18.032,22.358,-340.13,-238.89,-418.43,589.78,23.42,8.774,0.002
2464,2025-08-27T16:55:46.289508,55:46.3,252.003,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.0481,0.1933,10.2057,10.2612,1.542,7.494,-4.294,8.774,-241.56,-86.01,-371.32,451.25,22.54,8.874,0.001
2465,2025-08-27T16:55:46.389691,55:46.4,252.103,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.5279,0.0233,9.5868,9.7078,-6.696,8.441,-6.668,12.671,132.32,-396.29,-279.3,502.55,25.66,8.974,-0.002
2466,2025-08-27T16:55:46.490114,55:46.5,252.203,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.2649,-0.2435,9.5501,9.6365,7.741,1.454,18.317,19.939,91.37,254.26,-325.67,423.16,40.39,9.075,-0.004
2467,2025-08-27T16:55:46.591016,55:46.6,252.304,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.3111,0.5646,9.7564,9.8603,4.544,-0.004,-16.207,16.832,331.58,20.04,-384.07,507.79,37.25,9.176,-0.006
2468,2025-08-27T16:55:46.691568,55:46.7,252.405,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.4573,-0.652,9.481,9.6145,6.886,9.424,-12.859,17.366,-27,131.97,-211.48,250.74,34.89,9.276,0.013
2469,2025-08-27T16:55:46.791827,55:46.8,252.505,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.8435,-0.4269,9.5976,9.7824,12.135,6.648,-3.92,14.382,-42.42,154.17,-219.44,271.52,26.87,9.377,0.011
2470,2025-08-27T16:55:46.892820,55:46.9,252.606,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.5213,-0.6825,9.6897,9.8321,-1.101,-1.244,-13.188,13.292,203.4,378.46,-573.73,716.78,19,9.478,0.009
2471,2025-08-27T16:55:46.993147,55:47.0,252.706,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.315,0.6638,9.6746,9.7861,-8.12,-7.974,20.303,23.275,284.36,-24.96,-371.39,468.41,33.41,9.578,0.006
2472,2025-08-27T16:55:47.093552,55:47.1,252.807,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.3187,-0.4994,9.5796,9.6828,-10.714,5.818,-7.04,14.079,245.86,175.5,-511.98,594.44,32.32,9.678,0.004
2473,2025-08-27T16:55:47.194473,55:47.2,252.908,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-1.178,0.7319,9.9795,10.0754,12.807,1.443,24.238,27.452,46.78,153.37,-209.69,263.97,22.2,9.779,0.003
2474,2025-08-27T16:55:47.294535,55:47.3,253.008,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.3189,0.8532,9.6161,9.6591,-1.262,9.13,-5.832,10.907,-104.08,-357.15,-430.54,568.99,24.22,9.879,0.002
2475,2025-08-27T16:55:47.394993,55:47.4,253.108,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.4742,0.3483,9.529,9.6487,-14.502,4.736,16.457,22.44,234.95,378.15,-504.36,672.74,27,9.98,0.001
2476,2025-08-27T16:55:47.496031,55:47.5,253.209,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.876,0.3,9.4384,9.6277,0.296,3.184,-14.781,15.123,-363.99,-49.51,-392.06,537.26,34.74,10.081,-0.001
2477,2025-08-27T16:55:47.596309,55:47.6,253.31,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.6484,-0.3517,10.0172,10.0443,1.405,7.185,11.617,13.731,-10.88,161.41,-204.76,260.95,22.03,10.181,-0.003
2478,2025-08-27T16:55:47.697253,55:47.7,253.411,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.1344,0.5865,9.9986,10.0798,10.674,2.815,6.807,12.969,-242.78,-368.53,-207.38,487.61,32.73,10.282,-0.004
2479,2025-08-27T16:55:47.797999,55:47.8,253.511,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.7425,-0.0298,9.6995,9.7279,13.042,1.19,-2.02,13.251,-334.29,369.67,-286.78,575.01,33.01,10.383,-0.005
2480,2025-08-27T16:55:47.898332,55:47.9,253.612,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.1781,-0.5034,9.8293,9.8438,5.192,-3.911,-24.333,25.186,-364.8,-64.62,-570.48,680.22,40.82,10.483,0.012
2481,2025-08-27T16:55:47.998435,55:48.0,253.712,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.2756,0.0613,10.0685,10.0724,-10.955,-3.233,-24.145,26.711,-297.8,-88.15,-278.2,416.95,21.69,10.583,0.009
2482,2025-08-27T16:55:48.098710,55:48.1,253.812,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.1025,-0.5625,9.6621,9.679,0.441,2.355,-19.624,19.77,349.73,-140.45,-514.66,637.9,22.03,10.683,0.007
2483,2025-08-27T16:55:48.199680,55:48.2,253.913,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.2847,-0.1545,9.809,9.8144,-8.412,-8.657,-20.073,23.423,-233.02,-3.44,-522.61,572.22,23.58,10.784,0.006
2484,2025-08-27T16:55:48.300629,55:48.3,254.014,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.4533,0.0961,9.9013,10.0079,5.842,0.153,-13.744,14.934,-322.56,294.58,-491.82,657.8,21.65,10.885,0.004
2485,2025-08-27T16:55:48.400667,55:48.4,254.114,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.8358,-0.6318,10.2191,10.2726,6.645,8.191,-22.845,25.163,361.94,96.15,-267.11,459.99,36.82,10.985,0.002
2486,2025-08-27T16:55:48.501100,55:48.5,254.214,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.6032,0.4286,10.2007,10.3349,-12.459,-9.857,-7.524,17.579,-47.18,373.15,-215.91,433.68,27.11,11.086,0
2487,2025-08-27T16:55:48.601966,55:48.6,254.315,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.0235,0.405,10.0018,10.01,-7.556,2.689,-16.187,18.065,310.68,-325.56,-589.11,741.32,39.53,11.187,-0.002
2488,2025-08-27T16:55:48.702231,55:48.7,254.416,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.3428,-0.7151,10.2754,10.306,2.586,4.294,3.014,5.849,236.61,298.12,-363.01,525.96,19.34,11.287,-0.003
2489,2025-08-27T16:55:48.802769,55:48.8,254.516,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.3287,0.4014,9.7743,9.788,3.53,1.653,-22.874,23.203,-59.05,212.03,-556.74,598.67,37.99,11.388,-0.005
2490,2025-08-27T16:55:48.903081,55:48.9,254.616,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,0.5892,0.0586,9.5587,9.577,-5.238,-5.446,-22.521,23.755,-161.18,-223.84,-484.57,557.58,26.96,11.488,0.014
2491,2025-08-27T16:55:49.003513,55:49.0,254.717,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.3132,0.6866,9.6948,9.8074,11.375,-0.397,0.798,11.41,60.22,-229.95,-314.54,394.26,27.39,11.588,0.011
2492,2025-08-27T16:55:49.103770,55:49.1,254.817,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,1.7644,0.188,9.8639,10.0223,2.209,6.666,7.51,10.282,-377.52,92.77,-462.02,603.81,35.42,11.689,0.008
2493,2025-08-27T16:55:49.204675,55:49.2,254.918,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.6832,0.3273,9.5958,9.6256,-3.106,8.075,-17.791,19.783,138.66,-41.7,-546.31,565.17,18.29,11.789,0.007
2494,2025-08-27T16:55:49.305164,55:49.3,255.018,26.685037,92.7648565,78.3,41.847792,343.58,1,5,3.19,-0.0563,0.6923,9.9975,10.0216,-7.32,5.713,-16.325,18.781,221.88,-203.7,-559.66,635.56,25.33,11.89,0.004
2495,2025-08-27T16:55:49.405917,55:49.4,255.119,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,-0.4045,-0.0843,9.9206,9.9292,-2.805,5.772,-12.726,14.253,116.87,129.68,-297.19,344.67,24.59,0.001,0.003
2496,2025-08-27T16:55:49.505977,55:49.5,255.219,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,0.8863,0.2693,9.4317,9.4771,-3.532,-6.026,-11.225,13.22,-294.39,-251.92,-525.91,653.23,28.66,0.101,0.001
2497,2025-08-27T16:55:49.606275,55:49.6,255.32,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,-0.6949,-0.0973,9.9167,9.9414,5.873,3.381,-13.148,14.791,-313.82,160.62,-297.42,461.24,30.26,0.201,-0.001
2498,2025-08-27T16:55:49.706990,55:49.7,255.42,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,1.2853,0.5973,9.8365,9.9381,5.305,-4.99,-3.159,7.939,-98.38,-41.42,-282.12,301.64,27.37,0.302,-0.003
2499,2025-08-27T16:55:49.807588,55:49.8,255.521,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,-0.4333,0.4072,9.9776,9.9953,-13.733,3.504,10.019,17.357,-306.89,177.83,-520.06,629.5,31.55,0.403,-0.004
2500,2025-08-27T16:55:49.907729,55:49.9,255.621,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,1.4173,-0.7032,9.822,9.9486,0.188,-1.871,2.743,3.326,317.4,335.02,-413.33,619.54,42.04,0.503,0.014
2501,2025-08-27T16:55:50.008546,55:50.0,255.722,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,-0.5622,-0.6439,9.5118,9.5502,10.321,7.818,16.482,20.96,26.37,8.35,-388.86,389.84,37.04,0.604,0.012
2502,2025-08-27T16:55:50.109164,55:50.1,255.822,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,1.8254,-0.0037,10.1149,10.2783,1.139,-8.851,-20.461,22.322,-336.73,322.45,-269.17,538.34,40.34,0.704,0.01
2503,2025-08-27T16:55:50.209565,55:50.2,255.923,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,0.1085,0.8324,9.451,9.4882,-0.215,-2.404,9.919,10.208,163.16,258.28,-281.4,415.35,22.6,0.805,0.006
2504,2025-08-27T16:55:50.309825,55:50.3,256.023,26.68531167,92.76450967,73.3,15.191956,288.03,1,6,1.36,1.8238,0.1374,9.9956,10.1616,5.742,-7.349,-5.732,10.947,54.8,380.22,-211.45,438.5,33,0.905,0.004
2505,2025-08-27T16:55:50.410874,55:50.4,256.124,26.685315,92.76447017,73.3,14.888228,285.65,1,6,1.36,-0.6926,0.3484,9.8584,9.8888,14.957,2.331,-23.459,27.92,357.09,266.21,-450.08,633.21,31.33,0.004,0.003
2506,2025-08-27T16:55:50.511730,55:50.5,256.225,26.685315,92.76447017,73.3,14.888228,285.65,1,6,1.36,-0.5169,0.2603,10.1497,10.1662,-0.746,5.47,6.419,8.467,-256.09,-203.4,-286.05,434.49,39.87,0.105,0.002
2507,2025-08-27T16:55:50.612686,55:50.6,256.326,26.685315,92.76447017,73.3,14.888228,285.65,1,6,1.36,1.7292,-0.2289,10.0582,10.2083,-8.913,0.542,-8.042,12.017,64.45,-86.01,-346.49,362.78,32.14,0.206,0
2508,2025-08-27T16:55:50.713513,55:50.7,256.427,26.685315,92.76447017,73.3,14.888228,285.65,1,6,1.36,1.4944,0.2709,9.7907,9.9078,-7.261,-9.779,-15.538,19.743,-123.93,-355.79,-417.96,562.7,38.2,0.307,-0.002
2509,2025-08-27T16:55:50.813672,55:50.8,256.527,26.685315,92.76447017,73.3,14.888228,285.65,1,6,1.36,0.8251,0.3084,9.7516,9.7913,11.013,-9.664,-15.227,21.132,7.38,62.41,-218.04,226.92,25.22,0.407,-0.004
2510,2025-08-27T16:55:50.913736,55:50.9,256.627,26.685315,92.76447017,73.3,14.888228,285.65,1,6,1.36,-1.2541,0.4251,9.9714,10.059,1.177,9.476,-13.48,16.52,-136.13,326.9,-505.82,617.46,37.75,0.507,0.013
2511,2025-08-27T16:55:51.014687,55:51.0,256.728,26.685315,92.76447017,73.3,14.888228,285.65,1,6,1.36,1.6139,0.5198,9.8912,10.0354,-14.084,9.378,15.399,22.878,-58.4,136.91,-569.6,588.73,18.16,0.608,0.011
2512,2025-08-27T16:55:51.115563,55:51.1,256.829,26.685315,92.76447017,73.3,14.888228,285.65,1,6,1.36,-0.22,0.4602,9.7565,9.7698,10.796,0.158,21.599,24.147,120.65,78.87,-206.84,252.11,18.34,0.709,0.008
2513,2025-08-27T16:55:51.216552,55:51.2,256.93,26.685315,92.76447017,73.3,14.888228,285.65,1,6,1.36,-0.9408,0.5661,10.0457,10.1056,4.911,-7.528,-3.095,9.506,150.88,-327.17,-371.48,517.5,35.59,0.81,0.006
