frame_number,detection_id,tracking_id,manual_timestamp,wall_time_iso,overlay_time,overlay_date,overlay_gps,overlay_accel_g,overlay_gyro_deg_s,overlay_ok,overlay_conf,overlay_ms,class,confidence,bbox_x,bbox_y,bbox_w,bbox_h,position,distance_m,timestamp,system_time,video_time_seconds,latitude,longitude,gps_altitude,gps_speed_kmh,gps_course_degrees,gps_fix_quality,gps_satellites,gps_hdop,imu_accel_x,imu_accel_y,imu_accel_z,imu_accel_magnitude,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_gyro_magnitude,imu_mag_x,imu_mag_y,imu_mag_z,imu_mag_magnitude,imu_temperature,gps_data_age_seconds,imu_data_age_seconds
1978,4.0,105.0,16:54:55.700,2025-09-03T00:36:59.262903,,,,,,False,0.0,436.0,truck,0.511,734.2,254.6,131.2,120.1,center,78.8,2025-08-27 16:54:57.426067,54:57.4,203.139,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.0938,-0.1076,10.1543,10.1553,-3.018,-8.136,-12.449,15.175,-256.88,-136.18,-325.22,436.24,38.83,8.017,0.003
1978,5.0,104.0,16:54:55.700,2025-09-03T00:36:59.262903,,,,,,False,0.0,436.0,car,0.613,459.8,268.7,51.4,56.7,center,71.6,2025-08-27 16:54:57.426067,54:57.4,203.139,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.0938,-0.1076,10.1543,10.1553,-3.018,-8.136,-12.449,15.175,-256.88,-136.18,-325.22,436.24,38.83,8.017,0.003
1979,5.0,105.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,car,0.478,739.4,241.1,161.1,142.5,center,28.5,2025-08-27 16:54:57.526772,54:57.5,203.24,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2492,0.0564,10.0798,10.1571,-9.515,9.477,12.858,18.592,-269.58,-311.55,-219.16,466.66,39.23,8.118,0.003
1979,4.0,105.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,truck,0.503,740.4,243.7,152.1,138.9,center,68.1,2025-08-27 16:54:57.526772,54:57.5,203.24,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2492,0.0564,10.0798,10.1571,-9.515,9.477,12.858,18.592,-269.58,-311.55,-219.16,466.66,39.23,8.118,0.003
1979,3.0,103.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,car,0.532,1040.3,206.4,236.6,312.3,right,13.0,2025-08-27 16:54:57.526772,54:57.5,203.24,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2492,0.0564,10.0798,10.1571,-9.515,9.477,12.858,18.592,-269.58,-311.55,-219.16,466.66,39.23,8.118,0.003
1979,2.0,94.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,truck,0.556,584.4,223.3,122.4,147.0,center,64.4,2025-08-27 16:54:57.526772,54:57.5,203.24,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2492,0.0564,10.0798,10.1571,-9.515,9.477,12.858,18.592,-269.58,-311.55,-219.16,466.66,39.23,8.118,0.003
1979,1.0,104.0,16:54:55.800,2025-09-03T00:36:59.968916,,,,,,False,0.0,505.6,car,0.669,417.9,264.0,79.1,66.7,center,60.8,2025-08-27 16:54:57.526772,54:57.5,203.24,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2492,0.0564,10.0798,10.1571,-9.515,9.477,12.858,18.592,-269.58,-311.55,-219.16,466.66,39.23,8.118,0.003
1980,1.0,101.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,car,0.677,1027.0,279.8,165.5,116.5,right,34.8,2025-08-27 16:54:57.627388,54:57.6,203.341,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,0.4321,0.7131,9.566,9.6022,-1.382,7.313,-24.226,25.343,-365.65,168.42,-360.61,540.47,22.68,8.218,0.001
1980,2.0,104.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,car,0.659,404.7,258.4,82.5,62.7,center,64.7,2025-08-27 16:54:57.627388,54:57.6,203.341,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,0.4321,0.7131,9.566,9.6022,-1.382,7.313,-24.226,25.343,-365.65,168.42,-360.61,540.47,22.68,8.218,0.001
1980,3.0,94.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,truck,0.603,585.5,216.1,121.4,147.7,center,64.1,2025-08-27 16:54:57.627388,54:57.6,203.341,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,0.4321,0.7131,9.566,9.6022,-1.382,7.313,-24.226,25.343,-365.65,168.42,-360.61,540.47,22.68,8.218,0.001
1980,4.0,105.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,car,0.517,748.9,231.2,177.8,153.3,center,26.5,2025-08-27 16:54:57.627388,54:57.6,203.341,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,0.4321,0.7131,9.566,9.6022,-1.382,7.313,-24.226,25.343,-365.65,168.42,-360.61,540.47,22.68,8.218,0.001
1980,5.0,105.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,truck,0.481,754.6,225.5,179.4,161.5,center,58.6,2025-08-27 16:54:57.627388,54:57.6,203.341,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,0.4321,0.7131,9.566,9.6022,-1.382,7.313,-24.226,25.343,-365.65,168.42,-360.61,540.47,22.68,8.218,0.001
1980,6.0,104.0,16:54:55.900,2025-09-03T00:37:00.744038,,,,,,False,0.0,434.2,car,0.604,419.6,255.3,85.0,58.7,center,69.1,2025-08-27 16:54:57.627388,54:57.6,203.341,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,0.4321,0.7131,9.566,9.6022,-1.382,7.313,-24.226,25.343,-365.65,168.42,-360.61,540.47,22.68,8.218,0.001
1981,1.0,104.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,car,0.597,396.8,268.4,90.6,67.3,center,60.3,2025-08-27 16:54:57.727797,54:57.7,203.441,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.3629,-0.191,9.7886,9.8849,-5.249,-9.414,20.679,23.319,246.75,-239.8,-271.27,438.15,26.3,8.319,-0.003
1981,2.0,101.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,car,0.7,1047.3,295.3,200.8,128.0,right,31.7,2025-08-27 16:54:57.727797,54:57.7,203.441,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.3629,-0.191,9.7886,9.8849,-5.249,-9.414,20.679,23.319,246.75,-239.8,-271.27,438.15,26.3,8.319,-0.003
1981,3.0,105.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,car,0.493,763.3,238.4,205.0,171.7,right,23.6,2025-08-27 16:54:57.727797,54:57.7,203.441,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.3629,-0.191,9.7886,9.8849,-5.249,-9.414,20.679,23.319,246.75,-239.8,-271.27,438.15,26.3,8.319,-0.003
1981,4.0,94.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,truck,0.592,581.7,223.0,120.4,153.5,center,61.7,2025-08-27 16:54:57.727797,54:57.7,203.441,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.3629,-0.191,9.7886,9.8849,-5.249,-9.414,20.679,23.319,246.75,-239.8,-271.27,438.15,26.3,8.319,-0.003
1981,5.0,104.0,16:54:56.000,2025-09-03T00:37:01.452903,,,,,,False,0.0,433.2,car,0.593,436.8,272.3,64.3,59.4,center,68.3,2025-08-27 16:54:57.727797,54:57.7,203.441,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.3629,-0.191,9.7886,9.8849,-5.249,-9.414,20.679,23.319,246.75,-239.8,-271.27,438.15,26.3,8.319,-0.003
1982,7.0,101.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,motorcycle,0.639,1076.8,300.9,194.5,146.3,right,22.2,2025-08-27 16:54:57.828360,54:57.8,203.542,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.0335,0.4947,9.8811,9.9473,14.465,9.796,23.926,29.625,203.62,-251.57,-526.3,617.85,19.6,8.419,-0.005
1982,6.0,105.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,car,0.486,784.6,225.3,247.6,206.8,right,19.6,2025-08-27 16:54:57.828360,54:57.8,203.542,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.0335,0.4947,9.8811,9.9473,14.465,9.796,23.926,29.625,203.62,-251.57,-526.3,617.85,19.6,8.419,-0.005
1982,5.0,104.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,car,0.551,430.8,268.7,66.1,57.9,center,70.0,2025-08-27 16:54:57.828360,54:57.8,203.542,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.0335,0.4947,9.8811,9.9473,14.465,9.796,23.926,29.625,203.62,-251.57,-526.3,617.85,19.6,8.419,-0.005
1982,4.0,105.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,truck,0.497,781.3,228.3,235.1,197.1,right,48.0,2025-08-27 16:54:57.828360,54:57.8,203.542,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.0335,0.4947,9.8811,9.9473,14.465,9.796,23.926,29.625,203.62,-251.57,-526.3,617.85,19.6,8.419,-0.005
1982,3.0,94.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,truck,0.576,577.0,220.9,125.0,156.7,center,60.4,2025-08-27 16:54:57.828360,54:57.8,203.542,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.0335,0.4947,9.8811,9.9473,14.465,9.796,23.926,29.625,203.62,-251.57,-526.3,617.85,19.6,8.419,-0.005
1982,2.0,101.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,car,0.679,1076.5,300.7,193.3,137.8,right,29.4,2025-08-27 16:54:57.828360,54:57.8,203.542,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.0335,0.4947,9.8811,9.9473,14.465,9.796,23.926,29.625,203.62,-251.57,-526.3,617.85,19.6,8.419,-0.005
1982,1.0,104.0,16:54:56.100,2025-09-03T00:37:02.154422,,,,,,False,0.0,438.1,car,0.592,392.9,267.9,92.1,71.7,center,56.6,2025-08-27 16:54:57.828360,54:57.8,203.542,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.0335,0.4947,9.8811,9.9473,14.465,9.796,23.926,29.625,203.62,-251.57,-526.3,617.85,19.6,8.419,-0.005
1983,1.0,104.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,car,0.634,388.9,266.8,91.9,71.3,center,56.9,2025-08-27 16:54:57.928465,54:57.9,203.642,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.5895,-0.6955,9.8744,9.9164,-4.338,4.538,-0.616,6.308,312.4,355.53,-369.25,600.28,19.97,8.519,-0.009
1983,2.0,104.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,car,0.594,427.5,267.6,66.8,57.1,center,71.1,2025-08-27 16:54:57.928465,54:57.9,203.642,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.5895,-0.6955,9.8744,9.9164,-4.338,4.538,-0.616,6.308,312.4,355.53,-369.25,600.28,19.97,8.519,-0.009
1983,3.0,94.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,truck,0.557,578.4,222.4,122.2,154.1,center,61.4,2025-08-27 16:54:57.928465,54:57.9,203.642,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.5895,-0.6955,9.8744,9.9164,-4.338,4.538,-0.616,6.308,312.4,355.53,-369.25,600.28,19.97,8.519,-0.009
1983,4.0,101.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,motorcycle,0.584,1133.0,308.7,144.4,146.1,right,22.2,2025-08-27 16:54:57.928465,54:57.9,203.642,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.5895,-0.6955,9.8744,9.9164,-4.338,4.538,-0.616,6.308,312.4,355.53,-369.25,600.28,19.97,8.519,-0.009
1983,5.0,105.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,truck,0.478,805.2,218.1,292.7,232.1,right,40.8,2025-08-27 16:54:57.928465,54:57.9,203.642,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.5895,-0.6955,9.8744,9.9164,-4.338,4.538,-0.616,6.308,312.4,355.53,-369.25,600.28,19.97,8.519,-0.009
1983,6.0,105.0,16:54:56.200,2025-09-03T00:37:02.888592,,,,,,False,0.0,435.2,car,0.499,808.6,215.9,309.7,241.8,right,16.8,2025-08-27 16:54:57.928465,54:57.9,203.642,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.5895,-0.6955,9.8744,9.9164,-4.338,4.538,-0.616,6.308,312.4,355.53,-369.25,600.28,19.97,8.519,-0.009
1984,1.0,94.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,bus,0.561,580.2,220.0,126.3,154.0,center,56.2,2025-08-27 16:54:58.029312,54:58.0,203.743,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.2656,0.6846,9.6377,9.7445,4.083,-0.305,11.456,12.166,-175.23,-194.57,-557.43,615.87,35.85,8.62,0.01
1984,2.0,104.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,car,0.613,390.0,258.1,88.6,71.7,center,56.5,2025-08-27 16:54:58.029312,54:58.0,203.743,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.2656,0.6846,9.6377,9.7445,4.083,-0.305,11.456,12.166,-175.23,-194.57,-557.43,615.87,35.85,8.62,0.01
1984,3.0,105.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,truck,0.485,834.8,190.1,389.0,295.2,right,32.1,2025-08-27 16:54:58.029312,54:58.0,203.743,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.2656,0.6846,9.6377,9.7445,4.083,-0.305,11.456,12.166,-175.23,-194.57,-557.43,615.87,35.85,8.62,0.01
1984,4.0,105.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,car,0.486,843.3,185.1,406.5,309.0,right,13.1,2025-08-27 16:54:58.029312,54:58.0,203.743,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.2656,0.6846,9.6377,9.7445,4.083,-0.305,11.456,12.166,-175.23,-194.57,-557.43,615.87,35.85,8.62,0.01
1984,5.0,104.0,16:54:56.300,2025-09-03T00:37:03.594123,,,,,,False,0.0,431.6,car,0.57,430.6,260.1,65.1,60.0,center,67.6,2025-08-27 16:54:58.029312,54:58.0,203.743,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.2656,0.6846,9.6377,9.7445,4.083,-0.305,11.456,12.166,-175.23,-194.57,-557.43,615.87,35.85,8.62,0.01
1985,5.0,105.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,truck,0.472,907.8,177.4,366.5,349.1,right,27.1,2025-08-27 16:54:58.129851,54:58.1,203.843,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.1657,-0.7447,9.5923,9.6226,1.335,1.82,-6.118,6.521,-297.92,241.5,-433.89,579.08,43.69,8.721,0.008
1985,4.0,105.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,car,0.494,893.5,182.9,374.7,337.7,right,12.0,2025-08-27 16:54:58.129851,54:58.1,203.843,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.1657,-0.7447,9.5923,9.6226,1.335,1.82,-6.118,6.521,-297.92,241.5,-433.89,579.08,43.69,8.721,0.008
1985,1.0,104.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,car,0.614,379.8,266.3,87.4,71.2,left,57.0,2025-08-27 16:54:58.129851,54:58.1,203.843,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.1657,-0.7447,9.5923,9.6226,1.335,1.82,-6.118,6.521,-297.92,241.5,-433.89,579.08,43.69,8.721,0.008
1985,2.0,104.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,car,0.598,419.1,267.5,65.4,66.9,center,60.7,2025-08-27 16:54:58.129851,54:58.1,203.843,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.1657,-0.7447,9.5923,9.6226,1.335,1.82,-6.118,6.521,-297.92,241.5,-433.89,579.08,43.69,8.721,0.008
1985,3.0,94.0,16:54:56.400,2025-09-03T00:37:04.296665,,,,,,False,0.0,555.7,truck,0.553,578.7,227.0,125.4,153.3,center,61.7,2025-08-27 16:54:58.129851,54:58.1,203.843,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.1657,-0.7447,9.5923,9.6226,1.335,1.82,-6.118,6.521,-297.92,241.5,-433.89,579.08,43.69,8.721,0.008
1986,1.0,104.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,car,0.621,370.0,279.8,115.5,76.1,center,53.3,2025-08-27 16:54:58.230723,54:58.2,203.944,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2175,-0.401,9.9803,10.0623,-3.865,4.975,1.21,6.415,-47.7,-77.91,-258.15,273.83,22.57,8.822,0.006
1986,2.0,105.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,truck,0.498,961.9,168.0,316.4,413.4,right,22.9,2025-08-27 16:54:58.230723,54:58.2,203.944,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2175,-0.401,9.9803,10.0623,-3.865,4.975,1.21,6.415,-47.7,-77.91,-258.15,273.83,22.57,8.822,0.006
1986,3.0,104.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,car,0.61,402.9,286.2,84.4,67.6,center,60.0,2025-08-27 16:54:58.230723,54:58.2,203.944,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2175,-0.401,9.9803,10.0623,-3.865,4.975,1.21,6.415,-47.7,-77.91,-258.15,273.83,22.57,8.822,0.006
1986,4.0,94.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,bus,0.549,573.3,245.2,126.5,150.3,center,57.6,2025-08-27 16:54:58.230723,54:58.2,203.944,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2175,-0.401,9.9803,10.0623,-3.865,4.975,1.21,6.415,-47.7,-77.91,-258.15,273.83,22.57,8.822,0.006
1986,5.0,94.0,16:54:56.500,2025-09-03T00:37:05.117310,,,,,,False,0.0,433.6,truck,0.524,569.6,250.0,131.1,150.8,center,62.8,2025-08-27 16:54:58.230723,54:58.2,203.944,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,1.2175,-0.401,9.9803,10.0623,-3.865,4.975,1.21,6.415,-47.7,-77.91,-258.15,273.83,22.57,8.822,0.006
1987,1.0,104.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,car,0.657,344.2,279.1,103.0,77.0,left,52.7,2025-08-27 16:54:58.330893,54:58.3,204.044,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.4629,-0.2235,9.8703,9.8837,13.859,8.528,1.537,16.345,-289.74,25.04,-377.48,476.52,27.15,8.922,0.003
1987,2.0,94.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,bus,0.537,558.0,244.4,127.5,147.4,center,58.7,2025-08-27 16:54:58.330893,54:58.3,204.044,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.4629,-0.2235,9.8703,9.8837,13.859,8.528,1.537,16.345,-289.74,25.04,-377.48,476.52,27.15,8.922,0.003
1987,3.0,104.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,car,0.636,383.3,279.7,77.1,63.0,left,64.4,2025-08-27 16:54:58.330893,54:58.3,204.044,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.4629,-0.2235,9.8703,9.8837,13.859,8.528,1.537,16.345,-289.74,25.04,-377.48,476.52,27.15,8.922,0.003
1987,4.0,106.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,truck,0.522,851.0,272.0,133.0,141.0,right,67.1,2025-08-27 16:54:58.330893,54:58.3,204.044,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.4629,-0.2235,9.8703,9.8837,13.859,8.528,1.537,16.345,-289.74,25.04,-377.48,476.52,27.15,8.922,0.003
1987,5.0,106.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,bus,0.52,851.0,269.9,132.3,144.5,right,59.9,2025-08-27 16:54:58.330893,54:58.3,204.044,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.4629,-0.2235,9.8703,9.8837,13.859,8.528,1.537,16.345,-289.74,25.04,-377.48,476.52,27.15,8.922,0.003
1987,6.0,105.0,16:54:56.600,2025-09-03T00:37:05.829167,,,,,,False,0.0,493.7,bus,0.491,1061.4,149.1,218.1,426.4,right,20.3,2025-08-27 16:54:58.330893,54:58.3,204.044,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.4629,-0.2235,9.8703,9.8837,13.859,8.528,1.537,16.345,-289.74,25.04,-377.48,476.52,27.15,8.922,0.003
1988,5.0,94.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,bus,0.462,539.6,252.0,127.5,144.5,center,59.9,2025-08-27 16:54:58.431016,54:58.4,204.144,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.3168,-0.6761,9.7214,9.8334,7.763,9.842,12.006,17.358,85.58,137.07,-240.02,289.35,20.82,9.022,0.001
1988,4.0,94.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,truck,0.491,543.3,249.7,128.6,145.7,center,64.9,2025-08-27 16:54:58.431016,54:58.4,204.144,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.3168,-0.6761,9.7214,9.8334,7.763,9.842,12.006,17.358,85.58,137.07,-240.02,289.35,20.82,9.022,0.001
1988,2.0,106.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,truck,0.554,852.4,274.2,139.1,151.2,right,62.6,2025-08-27 16:54:58.431016,54:58.4,204.144,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.3168,-0.6761,9.7214,9.8334,7.763,9.842,12.006,17.358,85.58,137.07,-240.02,289.35,20.82,9.022,0.001
1988,1.0,104.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,car,0.657,322.2,277.8,102.2,81.2,left,50.0,2025-08-27 16:54:58.431016,54:58.4,204.144,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.3168,-0.6761,9.7214,9.8334,7.763,9.842,12.006,17.358,85.58,137.07,-240.02,289.35,20.82,9.022,0.001
1988,3.0,104.0,16:54:56.700,2025-09-03T00:37:06.593360,,,,,,False,0.0,534.6,car,0.646,364.8,282.1,77.6,63.6,left,63.8,2025-08-27 16:54:58.431016,54:58.4,204.144,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.3168,-0.6761,9.7214,9.8334,7.763,9.842,12.006,17.358,85.58,137.07,-240.02,289.35,20.82,9.022,0.001
1989,1.0,107.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,car,0.742,374.0,271.0,66.0,62.0,left,65.4,2025-08-27 16:54:58.531061,54:58.5,204.244,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.6657,-0.0418,9.9374,9.9597,-4.156,8.087,-8.892,12.717,-63.86,-289.11,-537.63,613.77,42.87,9.122,-0.002
1989,2.0,104.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,car,0.667,302.6,269.4,103.8,82.1,left,49.4,2025-08-27 16:54:58.531061,54:58.5,204.244,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.6657,-0.0418,9.9374,9.9597,-4.156,8.087,-8.892,12.717,-63.86,-289.11,-537.63,613.77,42.87,9.122,-0.002
1989,3.0,94.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,truck,0.461,534.3,240.8,125.7,150.5,center,62.9,2025-08-27 16:54:58.531061,54:58.5,204.244,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.6657,-0.0418,9.9374,9.9597,-4.156,8.087,-8.892,12.717,-63.86,-289.11,-537.63,613.77,42.87,9.122,-0.002
1989,4.0,106.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,bus,0.545,847.9,267.1,162.8,156.6,right,55.2,2025-08-27 16:54:58.531061,54:58.5,204.244,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.6657,-0.0418,9.9374,9.9597,-4.156,8.087,-8.892,12.717,-63.86,-289.11,-537.63,613.77,42.87,9.122,-0.002
1989,5.0,106.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,truck,0.537,852.2,264.9,162.2,161.1,right,58.7,2025-08-27 16:54:58.531061,54:58.5,204.244,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.6657,-0.0418,9.9374,9.9597,-4.156,8.087,-8.892,12.717,-63.86,-289.11,-537.63,613.77,42.87,9.122,-0.002
1989,6.0,104.0,16:54:56.800,2025-09-03T00:37:07.397959,,,,,,False,0.0,448.4,car,0.619,308.5,266.3,116.5,79.9,left,50.8,2025-08-27 16:54:58.531061,54:58.5,204.244,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-0.6657,-0.0418,9.9374,9.9597,-4.156,8.087,-8.892,12.717,-63.86,-289.11,-537.63,613.77,42.87,9.122,-0.002
1990,1.0,104.0,16:54:56.900,2025-09-03T00:37:08.122134,,,,,,False,0.0,438.0,car,0.652,275.9,268.9,119.7,88.4,left,45.9,2025-08-27 16:54:58.631705,54:58.6,204.345,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.5253,0.6684,9.704,9.8458,-1.51,-1.465,-10.433,10.643,63.66,-277.64,-238.43,371.46,37.15,9.223,-0.005
1990,2.0,107.0,16:54:56.900,2025-09-03T00:37:08.122134,,,,,,False,0.0,438.0,car,0.691,362.8,275.2,70.9,62.0,left,65.4,2025-08-27 16:54:58.631705,54:58.6,204.345,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.5253,0.6684,9.704,9.8458,-1.51,-1.465,-10.433,10.643,63.66,-277.64,-238.43,371.46,37.15,9.223,-0.005
1990,3.0,106.0,16:54:56.900,2025-09-03T00:37:08.122134,,,,,,False,0.0,438.0,truck,0.549,861.2,267.8,174.0,166.6,right,56.8,2025-08-27 16:54:58.631705,54:58.6,204.345,26.67942217,92.766568,69.5,39.314256,344.29,1,5,3.25,-1.5253,0.6684,9.704,9.8458,-1.51,-1.465,-10.433,10.643,63.66,-277.64,-238.43,371.46,37.15,9.223,-0.005
